"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"14991","Eyes of Gray Wolf, The","In this short lyrical text Grey Wolf encounters a new mate after having lost his first mate in a trap set by humans. This story provides an accurate description of wolf behavior and has full-page illustrations. The author's note at the end contains additional information about wolf behavior, habitat, and addresses for students to write for more information.","Chronicle Books","1993",,,"Jonathan  London","Jon Van  Zyle","3 thru 5, 6 thru 8","English","Fiction","Picture Book, Read Aloud",,"Earth Science, Life Science (Biology)","English-Language Arts/Writing, Science","LS 3.3, LS 4.2, LS 6.5",
"39208","Fabrics of Fairytale: Stories Spun from Far and Wide, The","Folktales from seven cultures are told using fabrics and woven materials as a storytelling vehicle. The story and artwork go hand-in-hand. The cultures included are Armenian, Swahili, Chinese, Hawaiian, Swedish, Jewish, and Indonesian. The border patterns are especially interesting as sewing materials are used to illustrate the stories.","Barefoot Books","2000",,,"Tanya Robyn Batt (reteller)","Rachel Griffin","3 thru 5, 6 thru 8","English","Folklore","Picture Book","Multicultural","English-Language Arts/General","Visual and Performing Arts",,
"37259","Face in Every Window, A","A family composed of a teenage boy, his fearful mother, and his developmentally disabled father win a house into which they invite other social misfits. They are joined by a gay man, a runaway girl, and others who provide a face in every window. Mature situations and emotional intensity are depicted.","Harcourt Brace","1999",,,"Han Nolan",,"6 thru 8, 9 thru 12","English","Realistic Fiction",,,"English-Language Arts/General, Gender/Sexuality","English-Language Arts/Writing",,
"39210","Facing the Lion: Growing Up Maasai on the African Savannah","The author offers his personal account of growing up in Kenya and includes anecdotes about lions, drinking blood, and other experiences ripe for reading aloud. Useful for lessons in history and the culture of Africa.","National Geographic Society","2003",,,"Joseph Lemasolai Lekuton",,"6 thru 8, 9 thru 12","English","Biography/Autobiography, Nonfiction","Read Aloud","African","English-Language Arts/General","History/Social Science",,
"567","Factory Girl","A fictional story about Emily, a young child who works 11 hours a day in a garment factory, is blended with historical notes and information about child labor, the Triangle Shirtwaist Factory, Jane Addams, and child labor laws. The captioned photographs by Lewis Hines help make the fiction story come alive. Includes index. Connect to Russell Freedman’s KIDS AT WORK.","Kids Can Press","2007",,,"Barbara Greenwood",,"6 thru 8","English","Fiction, Historical Fiction, Nonfiction",,,"American History, Economics, Immigration/Migration, Women’s Studies","History/Social Science","HSS 8.12, HSS 11.2",
"16599","Fade to Black","Alex, an HIV-positive high school student, is hospitalized after being battered by a jock who bullies him. The only witness to the bullying is a teen who has Down Syndrome. This complex tale engages the reader and addresses moral, ethical, and legal issues.","Harper Tempest","2005",,,"Alex Flinn",,"6 thru 8, 9 thru 12","English","Fiction, Mystery",,,"Life Science (Biology)","Science","Bio/LS 9-12.10",
"1723","Fair Weather","Thirteen-year-old Rosie and members of her family travel from their Illinois farm to Chicago in 1893 to visit Aunt Euterpe and attend the World’s Columbian Exposition. The visit, along with an encounter with Buffalo Bill and Lillian Russell, turns out to be a life-changing experience for everyone. For more tales of humorous historical fiction set in the Midwest, see also the author’s Newbery Honor book A LONG WAY FROM CHICAGO and A YEAR DOWN YONDER.","Puffin Books","2003","2001",,"Richard Peck",,"6 thru 8","English","Historical Fiction, Humor",,,"American History, Global Historical Events and Figures","History/Social Science","HSS 8.12",
"1283","Fairest","In the Kingdom of Ayortha, Aza, an unattractive woman with a magical voice, learns to balance her appearance with her talent. Meanwhile, her singing attracts both Prince Ijori, who cannot resist it, and Queen Ivi, who plots to use it to benefit herself.","HarperCollins","2006",,,"Gail Carson Levine",,"6 thru 8","English","Fantasy",,,"Music","Visual and Performing Arts",,
"40218","Faith, Hope, and Ivy June","Two seventh-graders take part in an exchange program in Kentucky and learn about friendship as they write about their experiences in journals. Catherine Combs lives with her upper-middle-class family in the city of Lexington, while Ivy June Mosley lives with her grandparents in the Appalachian coal-mining town of Thunder Creek. The girls are together for two weeks in each other’s home and learn that differences are not barriers to friendship. Traumatic events involving family members create tension in the story and eventually bring the girls to a new understanding of how people and their families can support one another.","Delacorte Press","2009",,,"Phyllis Reynolds Naylor",,"6 thru 8","English","Realistic Fiction",,,"Diversity, English-Language Arts/General","English-Language Arts/General ",,
"37602","Faithful Elephants: A True Story of Animals, People and War","This touching picture book for older readers conveys with great emotional intensity the unintended consequences of war as Tokyo zookeepers are ordered to ""put down"" the potentially dangerous animals in the zoo to avoid their escape into the city in the event of a bombing. When the trained elephants can't be destroyed in traditional ways, the zookeepers are forced to starve them to death even as the animals perform for food. The soft-edged watercolors help to diffuse the impact of the story.","Houghton Mifflin","1988",,,"Yukio Tsuchiya","Ted Lewin","3 thru 5, 6 thru 8, 9 thru 12","English","Narrative Nonfiction, Nonfiction","Picture Book, Struggling Reader","Japanese/Japanese American","International Studies/World History, War","History/Social Science","HSS 10.8",
"1857","Falconer’s Knot, The","Silvano and Chiara, teens sent to live in a friary and a nunnery in Renaissance Italy, are drawn to one another and dream of a future together. When murders are committed in the friary, they must discover who is behind the crimes before they can realize their love. The story includes mystery, romance, detailed descriptions of daily secular and religious life, and much information about the creation of the pigments used in painting. Mary Hoffman is the author of the “Stravaganza” series of alternate-world novels, and this one is set in Italy during the early 1300s, at the beginning of the Renaissance.


","Bloomsbury USA Children's Books","2007",,,"Mary Hoffman",,"6 thru 8","English","Historical Fiction, Mystery",,"Italian/Italian American","Global Historical Events and Figures, International Studies/World History, Religion/Spirituality, Visual Arts, Women’s Studies","History/Social Science","HSS 7.8",
"37485","Falling Up","This third (and last) collection of Silverstein's irreverent verse is accompanied by his signature pen-and-ink drawings that defy convention. The verses present a child's-eye view of the world and humorous musings about such things as people zoos, no thank-yous, gnomes, gnats, and gnus. Other Silverstein titles are A LIGHT IN THE ATTIC and WHERE THE SIDEWALK ENDS.","HarperCollins","1996",,,"Shel Silverstein","Shel  Silverstein","K thru 2, 3 thru 5, 6 thru 8","English","Humor, Poetry",,,"English-Language Arts/General","English-Language Arts/Writing",,
"41444","False Prince, The","The royal family of Carthya has been poisoned, and among the various regents jockeying for the throne, Conner has the most ingeniously devious plan: to train four orphans, briefly and intensely, in all things royal, then choose one to impersonate the long-lost, presumed dead younger prince. ","Scholastic Press","2012",,,"Jennifer A. Nielsen",,"6 thru 8","English","Fantasy, Fiction, Mystery",,,"International Studies/World History","English-Language Arts/General ",,"California Young Reader Medal"
"39211","Fame and Glory in Freedom, Georgia","Sixth-grader ""Bird"" Weaver is pretty much ostracized by her classmates and when Harlem Tate, a new student, comes to school, it's clear that this glaring, silent, smelly boy will be ostracized too. That's when Bird decides to make him her friend, and she soon discovers a wealth of things in him to like. Bird and Harlem, with the help of Miss Delphine Reese find fame and glory, friendship, and worth in Freedom, Georgia.","Farrar, Straus & Giroux","2003",,,"Barbara O'Connor",,"3 thru 5, 6 thru 8","English","Fiction","Read Aloud",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"40695","Family of Poems: My Favorite Poetry for Children, A","An illustrated poetry anthology for children and families with more than 100 poems from around the world. Caroline Kennedy has crafted a mix of poetic genres for family and classroom read-alouds. Walt Whitman, Shakespeare, E. E. Cummings, Nikki Giovanni, and Emily Dickinson are just a few of the poets included in this collection. Jon Muth’s watercolor paintings capture the essence of each poem and invite young readers to visit these verses time and time again.","Hyperion/Hyperion Books for Children","2005",,,"Caroline Kennedy","Jon J. Muth","K thru 2, 3 thru 5, 6 thru 8","English","Poetry","Read Aloud","Multicultural","English-Language Arts/General","English-Language Arts/General , English-Language Arts/Writing",,
"41391","Family Romanov, The","Using primary sources such as diaries and letters, this story contrasts the life of Tsar Nicholas II and his family with the impoverished lives of peasants and workers. ","Schwartz and Wade Books","2014",,,"Candace Fleming",,"6 thru 8, 9 thru 12","English","Nonfiction",,"Russian/Russian American","English-Language Arts/General, Global Historical Events and Figures, Government and Politics, International Studies/World History","English-Language Arts/General ",,"Orbis Pictus Award, Robert F. Sibert Award"
"38149","Family Tree","Tyler Stoudt lives with her father, Jakob, the only family she has ever known. When her teacher assigns a family tree project in history/social science, Tyler knows she has been given an impossible task. Although the assignment opens years of pain, Tyler discovers her Amish background and the love that made her parents ""outsiders.""","Delacorte Press","1996",,,"Katherine Ayers",,"3 thru 5, 6 thru 8","English","Realistic Fiction",,"Multicultural","English-Language Arts/General","English-Language Arts/General ",,"California Young Reader Medal"
"41285","Fantastic Flying Books of Mr. Morris Lessmore, The","Morris Lessmore loved words. He loved stories. He loved books. But every story has its upsets. Everything in Morris Lessmore's life, including his own story, is scattered to the winds. But the power of story will save the day.","Atheneum Books for Young Readers","2012",,,"William Joyce","Joe Bluhm","3 thru 5, 6 thru 8","English","Fantasy, Fiction","Picture Book, Read Aloud",,"English-Language Arts/General","Visual and Performing Arts, English-Language Arts/General , Literacy/Motivation",,"California Young Reader Medal, Christopher Award"
"15131","Fantastic Voyage","This novel is based on a motion picture about a scientific investigation of the anatomy of the living human body by a group of shrunk-to-fit-the-mission scientists. The sequel is FANTASTIC VOYAGE II which explores the brain.","Skylark Books","1993","1966",,"Isaac Asimov",,"6 thru 8, 9 thru 12","English","Science Fiction",,,"Life Science (Biology)","Science","LS 7.5, Bio/LS 9-12.1, Bio/LS 9-12.9",
"41164","Far from Shore: Chronicles of an Open Ocean Voyage ","Noted naturalist Sophie Webb based this book on her experiences aboard a ship, the McArthur II, collecting data on dolphins, whales, and seabirds in the eastern tropical Pacific. Long-term studies help scientists to better understand and protect ocean wildlife. A treat for budding oceanographers and biologists.
 ","Houghton Mifflin Books for Children","2011",,,"Sophie Webb",,"6 thru 8","English","Nonfiction",,,"Life Science (Biology)","Science",,
"38171","Far North","Gabe Rogers, a Texas transplant, has relocated to Alaska to be near his father. Gabe accepts an invitation to a sightseeing excursion with a young bush pilot. The group experiences serious trouble, and Gabe and his travel companions are confronted with a survival challenge beyond belief. Only skill, willpower, and determination give Gabe and his companions any hope.","William Morrow and Company","1996",,,"Will Hobbs",,"6 thru 8","English","Fiction, Realistic Fiction",,"Multicultural","English-Language Arts/General","English-Language Arts/General , Science","ES 6.2","California Young Reader Medal"
"40220","Faraway Island, A","Originally published in Swedish, this story is set in 1939. Two Jewish sisters are sent to the safety offered by a small Swedish island. Sadly, the girls are not able to live together. Nellie, age eight, quickly adapts and fits in with a warm and loving family. Stephie, age twelve, is assigned to live with a cold, stern woman whose husband is kind but whose work as a fisherman keeps him away from home. This is the first of four highly acclaimed books centering on Stephie and her family during World War II.
 
","Delacorte Press","2009",,"Linda Schenck","Annika Thor",,"3 thru 5, 6 thru 8","English","Historical Fiction",,"Jewish/Jewish American, Western European","English-Language Arts/General, Lifestyles Around the World, War, Women’s Studies","History/Social Science, English-Language Arts/General ","HSS 10.7, HSS 10.8",
"36899","Farewell to Manzanar","Along with 10,000 other Japanese Americans, seven-year-old Jeanne Wakatsuki grew up behind barbed wire, under searchlight towers, and with armed guards. Life in the Japanese internment camps of World War II is portrayed in this balanced, historically accurate account.","Houghton Mifflin","2002","1973",,"James Houston, Jeanne Wakatsuki Houston",,"6 thru 8, 9 thru 12","English","Biography/Autobiography, Nonfiction","Classic","Japanese/Japanese American","English-Language Arts/General","History/Social Science","HSS 11.7",
"2477","Farmer George Plants a New Nation","This story celebrates George Washington’s role as a lifelong farmer—not just as a general and the first president of the United States. Through diary entries, readers learn about Washington’s forward-thinking farming innovations. Illustrated with stunning oil paintings. This is an excellent picture book for older readers.","Calkins Creek","2008",,,"Peggy Thomas","Layne Johnson","3 thru 5, 6 thru 8","English","Biography/Autobiography","Picture Book",,"American History","History/Social Science","HSS 5.5, HSS 8.1",
"40617","Father Abraham: Lincoln and His Sons","Author Harold Holzer provides a well-researched look at the family life of President Abraham Lincoln, focusing on Lincoln as a father and his relationships with his sons. This is a moving examination of the many tragedies experienced by the Lincoln family.","Calkins Creek","2011",,,"Harold Holzer",,"6 thru 8","English","Biography/Autobiography",,,"American History","History/Social Science",,"Orbis Pictus Award"
"40681","Fatty Legs: A True Story","Olemaun, an eight-year-old Inuvialiut girl, wants to learn to read. She convinces her father to allow her to leave their small village on an Arctic island to become a student at a residential school. Her strong spirit allows her not only to survive but also to thrive and learn in a difficult environment where she becomes the target of an extremely mean teacher. Based on the author’s childhood, this illustrated story is co-authored by her daughter-in-law. Illustrations, black-and-white family photographs, and an afterword are included.","Annick Press","2010",,,"Christy Jordan-Fenton, Margaret Pokiak-Fenton","Liz Amini-Holmes","3 thru 5, 6 thru 8","English","Biography/Autobiography",,"Multicultural","Diversity, Lifestyles Around the World, Mental, Emotional, and Social Health","History/Social Science, English-Language Arts/General ",,
"39961","FDR’s Alphabet Soup: New Deal America, 1932–1939","Known by their initials, Franklin Delano Roosevelt’s (FDR’s) New Deal programs were often called “alphabet soup.” The author gives an accessible and thorough explanation of the agencies and programs that came out of FDR’s first 100 days in office. FDR was accused of socialism and worse when he introduced legislation that required government intervention and spending. The controversies that surrounded the New Deal initiatives are similar to current issues.","Alfred A. Knopf","2010",,,"Tonya Bolden",,"6 thru 8, 9 thru 12","English","Narrative Nonfiction, Nonfiction",,,"American History, Government and Politics","History/Social Science","HSS 11.6",
"15439","Feathered Dinosaurs","This book looks at the evidence of dinosaurs with skeletal structures and feathers so similar to birds and why that is convincing many scientists that birds evolved from dinosaurs. The clearly-written text is partnered with detailed photographs, diagrams, and full-color illustrations. See other books in the National Geographic Society series.","National Geographic Society","2000",,,"Christopher Sloan",,"3 thru 5, 6 thru 8","English","Nonfiction","Picture Book",,"Earth Science, Life Science (Biology)","Science","LS 3.3, LS 7.3, ES 7.4, LS 7.5",
"40361","Feathers","Set in 1971, this story centers on Frannie, who is in sixth grade in a mostly black classroom. It is told from Frannie’s viewpoint and filled with memorable characters:  Frannie’s good-looking but socially isolated older brother, who is deaf; Samantha, the daughter of a conservative Baptist minister; a new boy who says he is not white but has long hair and white skin and is named “Jesus Boy”; and Trevor, the class bully, who also has light skin. Frannie’s teacher introduces her students to Emily Dickinson and her poem, “Hope is the Thing with Feathers.” An excellent choice for starting a discussion about disabilities, religion, appearances, and bullying. A Newbery Honor title for 2008.","G.P. Putnam’s Sons","2007",,,"Jacqueline Woodson",,"6 thru 8","English","Historical Fiction, Realistic Fiction",,"Black/African American","Diversity, English-Language Arts/General, Religion/Spirituality","English-Language Arts/General ",,"Newbery Honor"
"37300","Feathers","The world of birds is described with text and color photographs. The book investigates the different types of feathers, their various functions, the physiology of flight, the nature of color, and other fascinating bird facts.","Cobblehill","1992",,,"Dorothy Hinshaw Patent","William Munoz","6 thru 8","English","Nonfiction","Photo Essay",,"English-Language Arts/General","Science",,
"39216","Fever, 1793","This book is set in Philadelphia in 1793. Sixteen-year-old Matilda Cook is separated from her sick mother and learns about perseverance and self-reliance when she is forced to cope with the horrors of a yellow fever epidemic. She flees the city with her grandfather and soon discovers that the sickness is everywhere. Mattie must learn quickly how to survive in a city turned frantic with disease.","Simon & Schuster","2000",,,"Laurie Halse Anderson",,"3 thru 5, 6 thru 8, 9 thru 12","English","Historical Fiction",,,"English-Language Arts/General","History/Social Science, Science","HSS 5.8, LS 7.1, LS 7.5, Bio/LS 9-12.10",
"835","Fields of Fury","A concise history of the Civil War written by James McPherson, a prominent Civil War historian. Focusing mostly on battles, the volume includes black-and-white photographs by Mathew Brady and Timothy O’Sullivan, period oil paintings, excellent maps, and numerous sidebars with additional “Quick Facts.” The book also features brief, well-written accounts of battles; discussion of key people and issues; and letters written by soldiers.","Atheneum Books for Young Readers","2002",,,"James M. McPherson",,"6 thru 8","English","Nonfiction",,"Black/African American","American History","History/Social Science","HSS 8.10",
"39217","Fiesta U.S.A.","Colorful photographs and engaging text describe four holidays celebrated by Latin Americans in different communities of the United States. Holidays include Day of the Dead, Las Posadas, New Year's Day, and Day of the Three Kings. Emphasis is on the involvement of the total community. Useful in Latin American studies at all levels.","Dutton Books","1995",,,"George Ancona","George Ancona","6 thru 8","English","Nonfiction","Photo Essay","Latino/Latino American","English-Language Arts/General","History/Social Science, Visual and Performing Arts",,"Pura Belpre Narrative Honor"
"39219","Fighting for Honor: Japanese Americans and World War II","This book examines the history of the Japanese in the United States from 1942 to 1945, focusing on their treatment during World War II. It presents a vivid account of heroic combat experiences of Japanese Americans in the American military as well as the mass relocation of Japanese Americans to internment camps.","Houghton Mifflin","2002","2000",,"Michael L. Cooper",,"6 thru 8, 9 thru 12","English","Narrative Nonfiction, Nonfiction","Struggling Reader","Japanese/Japanese American","English-Language Arts/General","History/Social Science","HSS 11.7",
"15037","Fingerprints and Talking Bones: How Real-Life Crimes Are Solved","This book describes how insects, soil, and various markings can be used to solve even high profile crimes. Students are introduced to DNA analysis, soil analysis, ballistics, and other various crime-solving techniques. This can serve as a good introduction or reinforcement for lab techniques.","Bantam Books","1997",,,"Charlotte Foltz Jones","David G.  Klein","3 thru 5, 6 thru 8","English","Nonfiction",,,"Earth Science, Life Science (Biology), Physical Science (Chemistry and Physics)","Science","I & E 6.7, LS 7.2, I & E 7.7",
"41132","Fingertips of Duncan Dorfman, The","Twelve-year-olds Duncan Dorfman, April Blunt, and Nate Saviano meet at the Youth Scrabble Tournament. Although each has a different reason for attending, they realize that something more important than the grand prize is at stake. Shrewd observations and wry humor make this an enjoyable read for all ages. An ALA Notable Children’s Book (2012).

","Dutton Children’s Books","2011",,,"Meg Wolitzer",,"6 thru 8","English","Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,
"15826","Fire in the Valley: The Making of the Personal Computer","This is the definitive account of how personal computers happened and why. This updated version features interviews with key specialists who provide the insight into how the computer has changed over time.","McGraw-Hill","2000","1984",,"Michael Swaine, Paul Freiberger",,"6 thru 8","English","Nonfiction",,,"Physical Science (Chemistry and Physics), Statistics, Data Analysis, & Probability","Mathematics, Science","I & E 6.7, I & E 7.7, I & E 8.9, Math SDAP 7.1",
"38094","Fire Pony, The","Joe Dilly and his brother are misfits of sorts. Perhaps that is why settling down is difficult. Life at the Bar None Ranch is going smoothly for them until competition surfaces at the regional fair and the trouble begins again. Will they have to leave town again? This novel depicts emotional intensity and mature situations.","Scholastic","1996",,,"Rodman Philbrick",,"6 thru 8","English","Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,"California Young Reader Medal"
"1724","Fire-Eaters, The","Despite his father’s illness and the suffering of the fire-eating Mr. McNulty, as well as enduring abuse at school and the stress of the Cuban missile crisis, Bobby Burns and his family and friends, living in England in 1962, find reasons to rejoice in their lives and to have hope for the future. Historical fiction written by a well-known, award-winning British author.","Delacorte","2004","2003",,"David Almond",,"6 thru 8, 9 thru 12","English","Fiction, Historical Fiction",,"Western European","Global Historical Events and Figures","History/Social Science","HSS 10.9",
"15790","Fire: Friend or Foe","This book tells how forest fires are fought and their effect on the land. It includes a discussion of the natural cycle of ecological renewal, controlled burns to decrease potential fires, prevention methods used by Native Americans, and descriptions of equipment and personnel. Dramatic full-color photographs illustrate the well-crafted text.","Clarion Books","1998",,,"Dorothy Hinshaw Patent","William Munoz","6 thru 8","English","Nonfiction","Photo Essay",,"Earth Science, Life Science (Biology), Physical Science (Chemistry and Physics)","Science","PS 6.3, ES 6.4, LS 6.5",
"225","Fireflies in the Dark: The Story of Friedl Dicker-Brandeis and the Children of Terezin","Covers the years when Friedl Dicker, a Jewish woman from Czechoslovakia, taught art to children at the Terezin concentration camp. Includes artwork created by the teacher and students, excerpts from diaries, and interviews with camp survivors. California author.","Holiday House","2000",,,"Susan Goldman Rubin",,"3 thru 5, 6 thru 8, 9 thru 12","English","Narrative Nonfiction, Nonfiction","Struggling Reader","Eastern European, Jewish/Jewish American","Global Historical Events and Figures, International Studies/World History, Visual Arts","History/Social Science, Visual and Performing Arts","VAPA V PreK-12.1, VAPA V PreK-12.2, VAPA V PreK-12.3, VAPA V PreK-12.4, VAPA V PreK-12.5, HSS 10.8",
"40103","Firefly Letters: A Suffragette’s Journey to Cuba, The","Swedish feminist Fredrika Bremer visits Cuba to distance herself from the demands of her stifling family. Told in free verse and in the voices of Fredrika, Emma, Cecelia, and Beni, this story is set in Cuba in 1851. It is partly based on diaries and letters written by Bremer. The stories of the three women, each of whom pursues a different type of freedom, culminate with a surprising and difficult decision by one of them. Will appeal to reluctant readers and all who appreciate strong female characters. California author.","Henry Holt and Company","2010",,,"Margarita Engle",,"6 thru 8, 9 thru 12","English","Biography/Autobiography, Fiction in Verse, Nonfiction","Struggling Reader","African, Latino/Latino American, Western European","International Studies/World History, Women’s Studies","History/Social Science, English-Language Arts/General ","HSS 10.4","Pura Belpre Narrative Honor"
"581","Firehorse","Horse lover Rachel Selby, a spirited fifteen-year-old, is determined to become a veterinarian despite the opposition of her rigid father, her proper mother, and the norms of Boston in 1872. The city faces a serial arsonist and an epidemic spreading through its firehorse population. Set in the time of the Great Boston Fire, this compelling story includes a mystery, romance, and a strong young girl as the central character. It will especially appeal to horse lovers, as well as those interested in learning about how young women of the period began to overcome gender restrictions in the field of veterinary medicine. California author.","Margaret K. McElderry Books","2006",,,"Diane Lee Wilson",,"6 thru 8, 9 thru 12","English","Fiction, Historical Fiction, Mystery",,,"American History, Women’s Studies","History/Social Science","HSS 8.12",
"37737","First in the Field: Baseball Hero Jackie Robinson","Archival photographs are used to retell the story of Jackie Robinson's life, showing the discrimination Robinson faced as the first African American to play major league baseball.","Hyperion Press","1998",,,"Derek T. Dingle",,"6 thru 8","English","Biography/Autobiography, Nonfiction",,"Black/African American","English-Language Arts/General","Physical Education",,
"1150","First Ladies: An Intimate Group Portrait of White House Wives","Margaret Truman, daughter of U.S. President Harry S. Truman, considers the role and contribution of America’s First Ladies. By exploring the histories of these distinguished women by type, rather than chronologically, Truman illustrates the facets of the position and the character of those who held it. The account gives depth to a position that is often skimmed over in traditional histories of the presidency. In general, it also shows the development of opportunities for women in American public life.","Ballantine Books","1996","1995",,"Margaret Truman",,"6 thru 8, 9 thru 12","English","Biography/Autobiography, Nonfiction",,,"American History, Women’s Studies","History/Social Science","HSS 8.4, HSS 11.4",
"16515","First Meetings: In the Enderverse","Ender Wiggins, the protagonist of Card's popular and long-running series, appears here with his parents, his creators, and his enemies in four original stories. The book offers good reading for fans and can be used as an introduction to a universe that is fully imagined and has its own physics and ethical issues.","Tor Books","2003",,,"Orson Scott Card",,"6 thru 8, 9 thru 12","English","Fiction, Science Fiction",,,"Physical Science (Chemistry and Physics)","Science","Physics 9-12.1",
"38897","First Time to the Movies","This story is about a mother and her son who go to the movies for the first time. The movie is a Chinese version of THE NUTCRACKER, in which Prince Nutcracker fights the Mighty Mouse Soldiers and saves the day.","Hsin Yi Publishing","1996",,,"Li Huang Ming",,"3 thru 5, 6 thru 8","Chinese","Fiction","Picture Book","Chinese/Chinese American","English-Language Arts/General","Visual and Performing Arts",,
"41392","Fish in a Tree","When her teacher goes on maternity leave, sixth grader Ally humiliates herself by giving Mrs. Hall a sympathy card. No one had discovered—until now—that Ally cannot read. When substitute teacher Mr. Daniels arrives, things begin to change. Well-developed secondary characters (mean girls, a new BFF who sticks up for herself and others, the heroic teacher) add richness to the story and help Ally grow.","Nancy Paulsen Books, an imprint of Penguin Group (","2015",,,"Lynda Mullaly Hunt",,"6 thru 8","English","Fiction, Realistic Fiction",,,"English-Language Arts/General, Mental, Emotional, and Social Health, War","English-Language Arts/General ",,"Schneider Family Award"
"41440","Five Lives of Our Cat Zook, The","Oona and her brother, Fred, love their cat Zook (short for Zucchini), but Zook is sick. As they conspire to break him out of the vet's office, convinced he can only get better at home with them, Oona tells Fred the story of Zook's previous lives. Each of Zook's lives has echoes in Oona's own family life, which is going through a transition she's not yet ready to face. Her father died two years ago, and her mother has started a relationship with a man named Dylan whom Oona secretly calls ""the villain."" 
","Amulet Books","2012",,,"Joanne Rocklin",,"6 thru 8","English","Fiction",,"Western European","English-Language Arts/General","English-Language Arts/General ",,"Golden Kite Author Winner"
"1759","Flappers and the New American Woman: Perceptions of Women from 1918 through the 1920s","This volume presents a detailed description of the images of and issues about women during the 1920s, including the changing fashions, fight for equal rights, and move away from the Victorian image of women. Includes bibliographical references and an index. Part of the “Images and Issues of Women in the Twentieth Century” series. Other titles in the series are GIBSON GIRLS AND SUFFRAGISTS, ROSIE AND MRS. AMERICA, GIDGETS AND WOMEN WARRIORS, and MS. AND THE MATERIAL GIRLS.","Twenty-First Century Books","2008",,,"Catherine Gourley",,"6 thru 8, 9 thru 12","English","Narrative Nonfiction, Nonfiction","Struggling Reader","Multicultural","American History, Global Social Institutions, Global Social Issues, Government and Politics, Women’s Studies","History/Social Science","HSS 11.4, HSS 11.5, HSS 11.6, HSS 11.7, HSS 11.8",
"38146","Flight of Red Bird, The Life of Zitkala-Sa, The","This biography chronicles the experiences of a Yankton Indian woman whose life spanned the end of the nineteenth and the beginning of the twentieth century through her own reminiscences, letters, speeches, and stories.","Penguin Books","1997",,,"Doreen Rappaport",,"6 thru 8","English","Biography/Autobiography",,"Native American","English-Language Arts/General","English-Language Arts/General ",,
"39225","Flipped","Juli Bake flipped when seven-year-old Bryce Loski moved across the street. For six years he avoided her, but then in eighth grade the infatuation reverses due to her science fair project. Each one tells the story in alternating chapters in this romantic comedy of friendship and growing up.","Random House","2001",,,"Wendelin Van Draanen",,"6 thru 8","English","Realistic Fiction",,,"English-Language Arts/General","History/Social Science, English-Language Arts/Literary Elements",,"California Young Reader Medal"
"36988","Flowers for Algernon","A scientific experiment, with brief results, increases the intelligence of a man with a low I.Q. His intelligence increases to near-genius levels but then declines. Having a higher intelligence, even for a brief time, increases the man's self-esteem, leading him to seek a better life. This novel is a good example for teaching point-of-view and character development.","Harcourt Brace","1995","1966",,"Daniel Keyes",,"6 thru 8, 9 thru 12","English","Fiction, Science Fiction","Classic",,"English-Language Arts/General","English-Language Arts/Literary Elements, Mathematics, Science",,"Hugo Award, Nebula Award"
"16684","Flush","With their father jailed for sinking a river boat, Noah Underwood and his younger sister, Abbey, must gather evidence that the owner of the floating casino is emptying his bilge tanks into the protected waters around their Florida Keys home. Readers will be hooked on the story as the good guys try to do the right thing for the environment.","Knopf","2007","2005",,"Carl Hiaasen",,"3 thru 5, 6 thru 8","English","Fiction, Realistic Fiction",,,"Life Science (Biology)","History/Social Science, Science","LS 6.5",
"39226","Fly with Poetry: An ABC of Poetry","This collection of poems, one for each letter of the alphabet, uses examples of poems to show types of poetry. Each original poem is an example of the poetic device presented, and an explanation at the bottom of each page adds to the usefulness.","Boyds Mills Press","2000",,,"Avis Harley",,"6 thru 8","English","Poetry","Alphabet Book",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"40441","Flyaway","When her father suffers a heart attack during a bird-watching event and is taken to the hospital to recover, thirteen-year-old Isla meets a young leukemia patient named Harry, who appreciates and understands her love of birds. Outside Harry’s window, Isla sees a lost swan struggling to fly. By saving the swan, Isla also tries to make things better for her father and her new friend Harry. This compelling yet sensitive story of a young girl who copes with unexpected events in life will encourage readers to draw strength from the loving bonds of family and friendship. An ALA Notable Children’s Book (2012).","Chicken House/Scholastic","2011",,,"Lucy Christopher",,"6 thru 8","English","Realistic Fiction",,,"Life Science (Biology), Mental, Emotional, and Social Health","English-Language Arts/General , Science",,
"36660","Folk Keeper, The","This short novel draws on selkie folklore for an eerie tale of young, orphaned Corinna, who disguises herself as a boy so she can pose as a Folk Keeper. Her job is to keep at bay the ravenous Folk that lives beneath the foundling home.","Aladdin Books","2001","1999",,"Franny Billingsley",,"6 thru 8","English","Fantasy",,,"English-Language Arts/General","English-Language Arts/General ",,
"38896","Folk Stories","This well-illustrated, bilingual, two-volume collection of Chinese folktales is largely derived from Chinese idioms. A bilingual vocabulary list appears after each story.","Overseas Chinese Library","1986",,,"Wen Pao Lin",,"3 thru 5, 6 thru 8","Chinese/English","Folklore, Short Story",,"Chinese/Chinese American","English-Language Arts/General","English-Language Arts/Literary Elements",,
