"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"37990","Friends","The friendship of Charlie Rooster, Johnny Mouse, and Percy the Pig is portrayed through their sharing during a wonderful outing, proving that good friends always stick together. Childlike watercolors enhance this peaceful story.","Atheneum","1983",,,"Helme Heine","Helme  Heine","K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","History/Social Science",,
"41088","Friends: True Sories of Extraordinary Animal Friendships","Unlikely animal friendships abound throughout the world and are portrayed in warm, full-color photographs. Simple rhyming text accompanies the photos, and further information is provided in paragraphs that are appropriate for older readers. The book may serve as a platform for talking about diversity and compatibility—not only among animals, but also among humans.","Houghton Mifflin","2011",,,"Catherine Thimmesh",,"Preschool/Pre thru K, K thru 2","English","Nonfiction","Photo Essay, Picture Book",,"Life Science (Biology)","Science","LS 5.2","Eureka! Nonfiction Children’s Book Award Honor"
"39950","Frisky Brisky Hippity Hop","Naturalistic photographs and rhyming text based on a poem by Alexina B. White focus on squirrels through a typical day. The squirrels nibble on nuts, hide from a hawk, and work on a nest. At the end of the day, they burrow into a tree for the night. The photographs provide a close-up look at the squirrels and capture their expressions. Useful when discussing the seasons or as a nonfiction accompaniment to stories about squirrels.","Holiday House","2012",,,"Alexina B. White, Susan Lurie","Murray Head","K thru 2","English","Narrative Nonfiction, Poetry","Picture Book, Read Aloud",,"English-Language Arts/General, Life Science (Biology)","English-Language Arts/General , Science","LS K.2, LS 1.2",
"16582","Fritz's Fish","Fritz wants a pet but his father has allergies. After a heavy rain has fallen he finds a fish in a flooded street, brings it home, and keeps it in the tub. Sadly, he realizes that the fish needs to be returned to its natural habitat. After sending it on its way, he returns home to find a ""proper"" pet fish - a goldfish in a fishbowl. Illustrated with primitive-style artwork, this book can be read aloud to introduce the study of habitats.","Penguin","2005",,,"Geraldine Elschner","Daniela  Bunge","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS 1.2, LS 3.3",
"38383","Frog and Toad Are Friends","Five tales about the adventures of two best friends are presented with humor, style, and distinctive animal illustrations. Frog and Toad quarrel, make up, share, plan projects, and have fun in this easy-reading book. Soft illustrations in tones of browns and greens are used throughout the stories.","HarperCollins","1970",,,"Arnold Lobel","Arnold  Lobel","K thru 2","English","Fantasy","Picture Book",,"English-Language Arts/General","History/Social Science",,"Caldecott Honor"
"38272","Frog and Toad Together","This I Can Read Book has five stories about Frog and Toad and the things they do together, such as eating cookies, being brave, and being friends. Young children like to read about these two friends because they are supportive of each other. Soft illustrations in green and brown tones are used.","HarperCollins","1972",,,"Arnold Lobel","Arnold  Lobel","K thru 2","English","Fantasy","Picture Book",,"English-Language Arts/General","History/Social Science",,"Newbery Honor"
"16687","Frog in a Bog","Take a peek into the environment of a bog, loaded with frogs, bugs, birds, and more. Budding naturalists can find bogs in many places - maybe even in their own neighborhoods. Lines of descriptive phrases embellish each scene, naming only some of the plants and animals depicted. But the author identifies them all at the end, inviting readers to go back for a second look. This book provides satisfying entertainment and information.","Charlesbridge","2004",,,"John Himmelman","John  Himmelman","K thru 2","English","Narrative Nonfiction","Picture Book",,"Life Science (Biology)","English-Language Arts/Vocabulary, Science","LS K.2, LS 1.2",
"17064","Frog in the Bog, A","This counting-concept book features a rhythmic text and hilarious illustrations that show a small, hungry frog growing just a wee bit bigger as he flicks one tick, two fleas, and so on, until the log he is on starts to move!","Margaret K. McElderry Books","2003",,,"Karma Wilson","Joan  Rankin","K thru 2","English","Fiction, Poetry","Concept Book, Counting Book, Picture Book, Read Aloud",,"Number Sense","English-Language Arts/Literary Elements, English-Language Arts/Vocabulary, English-Language Arts/Writing, Mathematics","Math K.CC.1-7, Math K.OA.1-5",
"37448","Frog Prince Continued, The","After a frog is turned into a prince, he and the princess are married. They don't live happily ever after, so he sets off to find a witch who will turn him back into a frog. This book offers a clever parody of the original fairy tale.","Viking Press","1991",,,"Jon Scieszka","Steve  Johnson","K thru 2","English","Fairy Tale","Picture Book",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"41003","Frog Thing, A","Frank is a frog who isn’t satisfied doing ordinary “frog things.” He wants to fly, but his parents remind him that flying is a “bird thing.” After Frank rescues a baby bird, the bird parents take him for a flight as a reward. He finally realizes that flying truly is a bird thing and that he is a frog. The book introduces the concept of accepting limitations. It is illustrated with artwork rendered in gouache, colored pencil, and pastels. Children can read along with the author (and a cast of other voices) as they listen to the accompanying CD, which features sound effects and mood-setting classical music.","Kidwick Books","2005",,,"Eric Drachman","James Muscarello","K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,
"2643","Frog Went A-Courtin’","Illustrates the well-known American folk song about the courtship and marriage of a brave frog and a coy little mouse. The fanciful and muted watercolor illustrations made this book the winner of a Caldecott award in 1956.","Harcourt Brace","1983","1955",,"John Langstaff","Feodor Rojankovsky","Preschool/Pre thru K, K thru 2","English","Fiction in Verse","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.3","Caldecott Winner"
"39230","Froggy Goes to Bed","After a long day of playing, Froggy still isn't tired, so he tries to find different ways to delay bedtime. Each part of the bedtime ritual involves a search, and by the time he is in bed, his mother is the tired one. Cartoon-style illustrations in bright, bold colors. California author.","Viking Press","2000",,,"Jonathan London","Frank  Remkiewicz","K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,
"16626","Frogs","Clearly labeled pictures of the stages of a frog's life cycle are featured in this book, including egg or frog spawn, embryos, tadpoles, young frogs, and mature amphibians. Young readers will identify with the whimsical yet accurate pictures and enjoy the relatively easy expository text. As in other books by this author, a variety of interesting facts are discussed within the context of the narrative. Scientific terms are spelled out phonetically for the reader of particular interest is a page that highlights the differences between frogs and toads.","Holiday House","1993",,,"Gail Gibbons","Gail  Gibbons","K thru 2","English","Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS 1.2, LS 2.2",
"16289","Frogs, Toads, Lizards, and Salamanders","This book provides an introduction to the study of amphibians. The detailed and attractively drawn specimens are paired with interesting facts about adaptations and behavior. Each subject is introduced with a rhyming verse and is accompanied by further information. This is a companion volume to BUGS by the same author.","Greenwillow Books","1990",,,"Nancy Winslow Parker","Joan R.  Wright","K thru 2, 3 thru 5","English","Narrative Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS K.2, LS 1.2, LS 2.2, LS 3.3, LS 4.3, LS 5.2",
"15675","From Caterpillar to Butterfly","Bright illustrations and easy-to-read text, help young children understand metamorphosis. A caterpillar comes to school and the class observes the changes as their caterpillar becomes a painted lady butterfly. See other books in the Let's-Read-and-Find-Out-Science series.","HarperCollins","1996",,,"Deborah Heiligman","Barbi  Weissman","K thru 2","English","Nonfiction","Picture Book",,"Life Science (Biology)","Science","I & E 1.4, LS 2.2",
"1015","From Here to There","Young Maria Mendoza travels from the comfort of her own home to the far reaches of the universe. She names her town, county, state, country, continent, hemisphere, planet, solar system, galaxy, and universe. With each new, wider perspective, children can explore the vastness of the world around them as they discover their own special place in space. The colorful illustrations help young readers keep track of Maria’s place in the universe.","Henry Holt and Company, Inc.","1999",,,"Margery Cuyler","Yu Cha Pak","K thru 2","English","Fiction","Picture Book, Read Aloud","Latino/Latino American","Geography","History/Social Science","HSS K.4, HSS 1.2, HSS 2.2",
"15164","From One to One Hundred","In this wordless book the reader is challenged to count and locate objects from 1 to 100. The full-color illustrations are clever double-page puzzles that invite the reader to browse. Included is a picture key that indicates what items can be found.","Penguin Books","1991",,,"Teri Sloat","Teri  Sloat","K thru 2","English","Nonfiction","Counting Book, Picture Book, Wordless Book",,"Number Sense","Mathematics","Math K.CC.1-7, Math K.OA.1-5, Math K.NBT.1, Math 1.OA.1-8, Math 1.NBT.1-6",
"16627","From Seed to Plant","This is a basic introduction to how plants reproduce and become pollinated, how seeds are dispersed, and how seeds grow into plants. The section on pollination, covered in detail and illustrated, is easily understood. A simple project on how to grow a bean plant is included. A facts page lists odd and unusual facts.","Holiday House","1991",,,"Gail Gibbons","Gail  Gibbons","K thru 2","English","Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS 1.2, LS 2.2",
"16870","From Seed to Pumpkin","Watercolor and pencil illustrations coupled with simple, clear language tell and show young readers how the pumpkin plant grows from a seed to a mature pumpkin. A farmer and three children drop seeds into the ground, water them, and observe how the plants grow. The last pages offer two activities, one involving the roasting of pumpkin seeds and the other showing how plants drink water. This book is a part of the Let's-Read-and-Find-Out-Science series.","HarperCollins","2004",,,"Wendy Pfeffer","James  Hale","K thru 2","English","Narrative Nonfiction",,,"Life Science (Biology)","Science","LS 2.2",
"36538","From the Bellybutton of the Moon and Other Summer Poems (Del ombligo de la luna y otros poemas de verano)","This seasonal collection of 22 bilingual poems is inspired by childhood memories of summers spent by Latino poet Alarcon in Mexico. Gonzalez's paintings blend bright colors with Mexican folk art and textile designs. This anthology connects with discussions of family traditions and history. California author.","Children's Book Press","1998",,"Francisco X. Alarcon","Francisco X. Alarcon","Maya Christina Gonzalez","K thru 2, 3 thru 5, 6 thru 8","English, Spanish/English","Poetry","Picture Book, Read Aloud","Latino/Latino American","English-Language Arts/General","History/Social Science, English-Language Arts/Vocabulary, Science","LS 1.2, ES 1.3, LS 2.2, LS 3.3, ES 6.4, LS 6.5","Pura Belpre Narrative Honor"
"15765","Full of Energy","This book offers an interactive approach introducing the concept of energy as it is found in food, sun, wind, water, and other sources and as it is used for nutrition, warmth, and motion. The full-color photographs assist in familiarizing children to the science that surrounds them in their everyday world. See other books in the It's Science! series.","Children's Press","1998","1997",,"Sally Hewitt",,"K thru 2, 3 thru 5","English","Nonfiction","Photo Essay",,"Physical Science (Chemistry and Physics)","Science","PS 2.1, PS 3.1, PS 3.2",
"38374","Funny Little Woman, The","A giggly little lady in medieval Japan chases a rolling rice dumpling into a cavern, where she is captured by a fearsome oni who needs a good cook. Lent's colorful, cartoonlike illustrations add to the humor of the story.","Dutton Books","1972",,,"Arlene Mosel","Blair  Lent","K thru 2, 3 thru 5","English","Folklore","Picture Book","Japanese/Japanese American","English-Language Arts/General","English-Language Arts/General ",,"Caldecott Winner"
"874","G Is for Golden: A California Alphabet","An alphabet of things that characterize the State of California. Each alphabet entry consists of a short rhyme followed by brief information about the entry and its place in California history. Illustrated with bright artwork.","Sleeping Bear Press","2002",,,"David Domeniconi","Pam Carroll","K thru 2, 3 thru 5","English","Nonfiction","Alphabet Book, Picture Book","Multicultural","American History","History/Social Science","HSS 1.3, HSS 1.5, HSS 2.5, HSS 4.1",
"37791","Gabriella's Song","Gabriella wanders the streets and canals of Venice, where she hears music in voices, water, boats, and the ""slap-slap"" of laundry and sings a simple tune. The song is passed around until it's on the lips of everyone in the city. The illustrations utilize fresh colors, and show the old-world charm of the city streets.","Atheneum","1997",,,"Candace Fleming","Giselle  Potter","K thru 2","English","Fiction","Picture Book","Western European","English-Language Arts/General","Visual and Performing Arts",,
"2386","Gai See: What You Can See in Chinatown","With bright, bold illustrations and rhyming text, this book depicts the vivid sights, sounds, and smells of a Saturday-morning outdoor market in Chinatown. Repeating the question, “What in the world could you possibly see at an old gai see . . . ?” the author shares a wide variety of things that are seen at the market.","Abrams Books for Young Readers","2007",,,"Roseanne Thong","Yansook Choi","K thru 2","English","Fiction, Fiction in Verse","Picture Book","Chinese/Chinese American","Diversity, Economics, Lifestyles Around the World","History/Social Science","HSS K.3, HSS 1.6",
"14998","Galapagos Means Tortoises","Poems communicate details about the habitat, behavior, and adaptations of 12 animals native to the Galápagos Islands, including the giant tortoise, boobies, the marine iguana, and the sea lion. Heller's poetic text is partnered with realistic paintings that fill the page in single- and double-page spreads. An author's note provides additional information about the Galápagos Islands. California author/illustrator.","Sierra Club Books","2000",,,"Ruth Heller","Ruth  Heller","K thru 2, 3 thru 5, 6 thru 8","English","Nonfiction, Poetry","Picture Book, Read Aloud",,"Life Science (Biology)","English-Language Arts/Literary Elements, Science","LS K.2, LS 1.2, LS 2.2, LS 3.3, LS 4.3",
"16150","Galileo's Treasure Box","While Galileo sleeps, his young daughter explores his study and discovers some of the objects he uses in his scientific experiments. The simple text is accompanied by artwork rendered in a Renaissance style and the book concludes with a brief biography of Galileo. This would be a good choice to launch a discussion of Galileo, his life, and his scientific endeavors or to stimulate student predictions about Galileo's uses of the objects in the box.","Walker and Company","2001","1987",,"Catherine Brighton","Catherine  Brighton","K thru 2, 3 thru 5","English","Historical Fiction","Picture Book, Read Aloud",,"Earth Science","Science","I & E 2.4, ES 3.4",
"40162","Galileo’s Leaning Tower Experiment: A Science Adventure ","A fictionalized account of Galileo’s experiments on calculating the speed of falling objects. Galileo observes a poor farm boy, Massimo, who drops bread and cheese on his uncle’s boat as it passes under a bridge. Galileo is surprised to see the bread and cheese hit the boat at the same time, contradicting Aristotle’s teachings. Galileo begins experimenting with other pairs of falling objects, proving that they fall at the same speed and hit the ground simultaneously. An afterword notes the fictionalized details. Introduces physics and experimentation to young scientists.","Charlesbridge","2009",,,"Wendy Macdonald","Paolo Rui","K thru 2, 3 thru 5","English","Historical Fiction","Picture Book, Read Aloud","Western European","Physical Science (Chemistry and Physics)","Science","PS K.1, I & E K.4, PS 1.1, I & E 1.4, PS 2.1, I & E 2.4, PS 3.1, I & E 3.5, PS 4.1, I & E 4.6, PS 5.1, I & E 5.6, PS 6.3, I & E 6.7, PS 7.6, I & E 7.7, I & E 8.9",
"37681","Galimoto","A contemporary young African boy shows perseverance and pleasure in making a toy truck, a galimoto, from scrap materials he has collected on a walk through his village. Watercolor illustrations bring the southern African country of Malawi to life.","Mulberry Books","1991",,,"Karen Lynn Williams","Catherine  Stock","K thru 2","English","Fiction","Picture Book","African","English-Language Arts/General","History/Social Science",,
"16172","Gallinas no son las unicas, Las (Chickens Aren't the Only Ones)","This is a pictorial introduction to the animals that lay eggs, including chickens as well as other birds, reptiles, amphibians, fishes, insects, and even a few mammals. The rhyming text is paired with Heller's signature bold, graphic style artwork to provide a wealth of information. California author/illustrator.","Scholastic","1999","1981","Alma Flor  Ada","Ruth Heller","Ruth  Heller","K thru 2","Spanish","Narrative Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS K.2, LS 1.2, LS 2.2",
"36619","Garden for a Groundhog, A","Mr. O'Leary appreciates his groundhog's help in predicting the weather on Groundhog Day but tries to come up with a plan to keep him from eating all the vegetables in his garden. Winsome illustrations of the precious groundhog make it difficult to be angry with him for his deeds.","Abingdon Press","1985",,,"Lorna Balian","Lorna  Balian","K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","English-Language Arts/Vocabulary, Science",,
"37552","Gardener, The","Young Lydia Grace has to go to New York to live with her uncle during the Depression. Told entirely in letters written to her family, the story traces her efforts to make the city more beautiful and to get her uncle to smile. Pictures fill out the plot outline and are done in muted colors except for the flowers. This is a great book to introduce the 1930s and to start discussions on families.","Farrar, Straus & Giroux","2000","1997",,"Sarah Stewart","David Small","K thru 2, 3 thru 5","English","Fiction, Historical Fiction","Picture Book",,"English-Language Arts/General","History/Social Science, English-Language Arts/Writing, Science","LS 3.3","Caldecott Honor, Christopher Award"
"36520","Gathering the Sun: An Alphabet in Spanish and English","Using the theme of crops and gleaning produce, the author covers each letter of the alphabet with thoughtful phrases that celebrate the land and the Latinos who work on it. The poetic text, in English and Spanish, and the warm illustrations reflect the author's feelings about the land. California author and setting.","Lothrop, Lee and Shepard","1997",,"Rosa  Zubizarreta","Alma Flor Ada","Simon  Silva","K thru 2, 3 thru 5","Spanish/English","Poetry","Alphabet Book, Picture Book","Latino/Latino American, Multicultural","English-Language Arts/General","History/Social Science",,"Pura Belpre Illustration Honor"
"15412","Gathering: A Northwoods Counting Book","A Northwoods family prepares for a long hard winter from May to December. They plant a garden, bake pies, harvest crops, cut wood, and rejoice in the winter's snowfall. The lyrical text includes opportunities for counting. The bold, black-lined woodblock prints are enhanced with color.","Houghton Mifflin","1999",,,"Betsy Bowen","Betsy  Bowen","K thru 2","English","Nonfiction","Counting Book, Picture Book",,"Earth Science, Number Sense","Mathematics, Science","ES K.3, ES 1.3, Math K.CC.1-7, Math K.OA.1-5, Math 1.OA.1-8",
"41180","Gem","This nearly wordless title follows little Gem, a garden toad, along a not-so-easy adventure in survival through spring. Gem’s journey relates to the cycle of life and a natural desire for freedom, expressed in letters between a grandmother and her granddaughter. Brilliant watercolor illustrations framed in white space capture the wonders of nature, and interesting facts about toads whet the appetite for further research.","Little, Brown and Company","2012",,,"Holly Hobbie","Holly Hobbie","K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General, Life Science (Biology)","English-Language Arts/General , Science","LS K.2, LS 1.2, LS 2.2",
"36482","George and Martha","The joys and problems that friendships entail are portrayed in five stories about two good friends, the hippos George and Martha. The author's childlike drawings help to create a joyful sense of the ridiculous, which will appeal both to grown-ups and to young children.","Houghton Mifflin","1974",,,"James Marshall","James  Marshall","K thru 2, 3 thru 5","English","Fiction","Picture Book",,"English-Language Arts/General","History/Social Science",,
"39252","George Washington's Teeth","Throughout his life George Washington had bad teeth and worked hard to keep them. Rhyming text and whimsical water colors relate how Washington lost his teeth and the eighteenth-century solution that finally resolved his dilemma. The book includes a bibliography.","Farrar, Straus & Giroux","2003",,,"Deborah Chandra, Madeleine Comora","Brock Cole","K thru 2, 3 thru 5","English","Biography/Autobiography, Humor, Nonfiction, Poetry","Picture Book, Read Aloud",,"English-Language Arts/General","History/Social Science","HSS 1.1, HSS 2.5, HSS 5.6",
"963","George Washington’s Mother","A detailed and revealing biography that introduces young readers to Mary Ball Washington, mother of the first president of the United States. It provides a fascinating look at the relationship between a stubborn, eccentric woman and her famous son.","Grosset & Dunlap","1992",,,"Jean Fritz","DyAnne Disalvo-Ryan","K thru 2","English","Biography/Autobiography, Nonfiction","Easy Reader, Read Aloud, Struggling Reader",,"American History, Women’s Studies","History/Social Science","HSS 2.5",
"39843","George: George Washington, Our Founding Father","A biographical picture book narrated by George Washington. It highlights key moments in the famous American’s life, from his birth to his presidency. The oil-on-canvas illustrations on each spread appear like portraits. Includes an author’s note, an artist’s note, historical notes, and a bibliography.","Simon & Schuster Books for Young Readers","2012",,,"Frank Keating","Mike Wimmer","K thru 2, 3 thru 5","English","Biography/Autobiography","Picture Book",,"American History","History/Social Science","HSS 2.5, HSS 5.7",
"40275","Georgia in Hawaii: When Georgia O’Keefe Painted What She Pleased","Hired in 1939 by the Hawaiian Pineapple Company (now Dole), artist Georgia O’Keeffe was directed to produce two paintings promoting her sponsor’s product but was denied access to the fields. She embarked on a tour of the islands and captured in her paintings the lush, vibrant scenes and flora she observed. This little-known story includes author and illustrator notes, a map, and endpapers that identify O’Keefe’s favorite Hawaiian flowers. The bright artwork is rendered in the style of O’Keefe. Appropriate as a picture book for older readers. California illustrator.","Harcourt Children’s Books","2012",,,"Amy Novesky","Yuyi Morales","K thru 2, 3 thru 5","English","Fiction","Picture Book",,"Earth Science, English-Language Arts/General, Life Science (Biology), Visual Arts","Visual and Performing Arts, English-Language Arts/General , Science","LS K.2, LS 1.2, LS 2.2, ES 2.3, VAPA V PreK-12.1, VAPA V PreK-12.3, VAPA V PreK-12.4",
"16502","Georgia's Bones","This beautiful picture book shows the reader how artist Georgia O'Keefe was interested in the shapes she saw around her, from her childhood on a Wisconsin farm to her adult life in New York and New Mexico.","Eerdmans","2005",,,"Jen Bryant","Bethanne  Andersen","K thru 2","English","Biography/Autobiography","Picture Book",,"Life Science (Biology)","Science","LS K.2, LS 1.2",
"16288","Geraldine's Blanket","When her mother and father insist that Geraldine get rid of her baby blanket, she comes up with a creative solution to keep it with her all the time. Young children can practice problem solving as they investigate rectangles, squares, and triangles.","Mulberry Books","1988","1984",,"Holly Keller","Holly  Keller","K thru 2","English","Fiction","Picture Book, Read Aloud",,"Measurement & Geometry (Geometry)","Mathematics","Math K.G.1-6, Math 1.G.1-3, Math 2.G.1-3",
"38653","Giant and the Spring, The","Capturing the spirit of Spring, a kind and wise giant comes to realize that he is being selfish after bringing Spring into his home and refusing to let him go. Bright, full-page watercolor illustrations enrich the text.","Grimm Press","n.d.",,"Nguyen Nguc Ngon","Eva Wang, Kuang-Ts’ai Hao (reteller)","Eva Wang","K thru 2, 3 thru 5","Vietnamese/English","Fantasy",,,"English-Language Arts/General","English-Language Arts/General ",,
"36487","Giant Carrot, The","Papa Joe and an ensemble of barefooted folks, itching for a taste of sweet carrots, plant and tend a giant carrot, and finally pull and tug to get it out of the ground. Carrot-colored folk-style watercolor illustrations highlight the tale. This is a great read-aloud book, with lots of action and repetition. It is adapted from an old Russian folktale about a giant turnip.","Dial Books","1998",,,"Jan Peck","Barry  Root","K thru 2","English","Folklore","Picture Book, Read Aloud","Russian/Russian American","English-Language Arts/General","English-Language Arts/Literary Elements, English-Language Arts/Vocabulary",,
"854","Giant Hug, The","Owen wants to send his granny a hug for her birthday. He and his mother go to the post office, where he gives a giant hug and granny’s address to the person behind the counter. The hug travels across the country by truck, plane, and mail, demonstrating how the mail travels across the country and the individuals involved in getting it from sender to receiver. Humorous animal characters make this an appropriate story for young listeners.","Alfred A. Knopf","2005",,,"Sandra Horning","Valeri Gorbachev","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Geography","History/Social Science","HSS K.3, HSS 1.6",
"16628","Giant Pandas","The simple sentence structure and interesting facts in this book engage and delight young readers as they learn about the rare giant pandas of china. Instructive watercolor illustrations bring to life and elicit affection for this appealing animal. A map of China showing the diminishing panda population is included. A useful addition to any collection of books on endangered species, this title is great for report assignments in the early grades.","Holiday House","2002",,,"Gail Gibbons","Gail  Gibbons","K thru 2","English","Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS 2.2",
"15670","Gift from the Sea, A","The geologic history of a rock found at the beach by a young boy is revealed through poetic text. The passage of time is reflected in the detailed paintings that begin with a volcano and go on to show jungle, glaciers, and dinosaurs.","Farrar, Straus, & Giroux","2001",,,"Kate Banks","Georg  Hallensleben","K thru 2","English","Fiction","Picture Book, Read Aloud",,"Earth Science","Science","ES 2.3",
"15520","Gift of the Tree, The","In poetic form, the author describes the life cycle of an oak tree including how animals depend on it for shelter and food. New illustrations feature vibrant paintings which show the life, death, and decay of the tree as it finally becomes part of the forest floor.","Lothrop, Lee and Shepard","1992","1972",,"Alvin Tresselt","Henri  Sorensen","K thru 2, 3 thru 5","English","Narrative Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS 2.2, LS 3.3",
"36324","Gift: The Hmong New Year, The (Qhov Phajtshab: Hmoob ib Lub Xyoo)","Dao, a young Hmong American girl, feels that her culture has nothing to contribute to the way in which Christmas is celebrated in America. While doing a school project, however, she discovers the beauty of her culture and its connection to a multicultural society. Paintings illustrate the events of the story.","Pacific Asia Press","1996",,"Ia  Xiong","Ia Xiong","Run-Lin  Gou","K thru 2, 3 thru 5","English, Hmong","Fiction","Picture Book","Hmong/Hmong American","English-Language Arts/General","History/Social Science",,
"37467","Gifts of Wali Dad, The","Wali Dad, a simple grass-cutter, wants less, not more. When he gives a golden bracelet to a noblewoman, he finds himself the unwilling recipient of a series of gifts, each more valuable than the last. Finally, with help from two magical beings, he happily returns to his humble state. California author.","Atheneum","1995",,,"Aaron Shepard","Daniel San  Souci","K thru 2","English","Folklore","Picture Book","Multicultural","English-Language Arts/General","English-Language Arts/General ",,
"37225","Gigantic Turnip, The","This cumulative Russian folktale tells the story of an old man and old woman and the animals that try to help them uproot a gigantic turnip. In the end it is a tiny mouse that helps them succeed. Quirky illustrations in earthy browns, greens, and yellows highlight visual details of the characters.","Barefoot Books","1999",,,"Aleksei Tolstoy","Niamh  Sharkey","K thru 2","English","Folklore","Picture Book","Russian/Russian American","English-Language Arts/General","English-Language Arts/General ",,
"39253","Giggle, Giggle, Quack","When Farmer Brown goes on vacation, leaving his brother Bob in charge, Duck makes trouble by changing all his instructions into notes that the animals like much better in this sequel to CLICK, CLACK, MOO, COWS THAT TYPE. The big, bright illustrations are highlighted in thick, black lines that lend a cartoon-like character to the pictures. Lots of fun as a read-aloud.","Simon & Schuster","2002",,,"Doreen Cronin","Betsy  Lewin","K thru 2","English","Fiction, Humor","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/Writing",,
"16401","Gilberto and the Wind","A young boy finds in the wind a playmate of many moods: one that can sail boats, fly kites, blow dirt, and turn umbrellas inside out. The brown-tinted illustrations show the wind's action illuminated in white. This can be used as a read-aloud to introduce units on weather.","Live Oak Media","1978","1936",,"Marie Hall Ets","Maria Hall  Ets","K thru 2","English","Fiction","Picture Book, Read Aloud",,"Earth Science","Science","ES K.3, I & E K.4, ES 1.3",
"40296","Gimme Cracked Corn and I Will Share","A very “corny” tale filled with jokes, wordplay, and puns about corn, fowl, and eggs. A chicken dreams about cracked corn and, accompanied by her pal George, follows her dream until she arrives at a pig’s barn, where she is sure that cracked corn will be hidden. The book’s pen-and-watercolor artwork features balloon dialogue that adds to the fun.","Walker and Company","2007",,,"Kevin O'Malley","Kevin O'Malley","K thru 2, 3 thru 5","English","Fiction, Humor","Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,
"36693","Gingerbread Baby","An old story is retold with a new twist as the Gingerbread Baby runs away and everyone chases him except Matti, who stays at home and bakes a gingerbread house in which the baby can live. The author's typically detailed illustrations enhance this appealing version. See other titles by this author.","Putnam Publishing","1999",,,"Jan Brett","Jan  Brett","K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"37816","Gingerbread Boy, The","This familiar tale is moved to a contemporary urban setting as the Gingerbread Man pops out of an oven in Manhattan and runs through the streets of New York. Bright illustrations and a gingerbread-boy recipe are included.","HarperCollins","1997",,,"Richard Egielski","Richard  Egielski","K thru 2","English","Folklore","Picture Book",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"36993","Gingerbread Man, The","A freshly baked gingerbread man escapes when he is taken out of the oven. He eludes a variety of animals until he finally meets a clever fox. This welcome addition to the gingerbread stories features bright illustrations that make it a good choice for large-group sharing.","Holiday House","1992",,,"Eric A. Kimmel","Megan  Lloyd","K thru 2","English","Fiction, Folklore","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"36607","Gingerbread Man, The","Rhythmic text and cheery pen-and-ink illustrations bring another version of the Gingerbread folktale to life. This cumulative tale will be good to read aloud. The book has the look of original Mother Goose pictures.","Scholastic","1998",,,"Jim Aylesworth","Barbara  McClintock","K thru 2","English","Fiction, Folklore","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"1022","Giraffes Can't Dance","At the Annual Jungle Dance, Gerald the clumsy giraffe is unable to dance with all the other animals. A friendly cricket appears in the moonlight and suggests that he listen to his surroundings and find his own music. When he hears the sound of the wind in the trees, he starts to move in a gentle swaying and circling motion.","Scholastic","2002","1999",,"Giles Andreae","Guy Parker-Rees","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud","African","Dance","Visual and Performing Arts","VAPA D PreK-12.1, VAPA D PreK-12.2",
"37318","Girl Who Hated Books, The","Although she lives in a house of avid readers, Meena hates books until she discovers the magic inside them. The characters tumble out of the books and cause chaos in the house. The only way the characters can be returned to the proper books is for Meena to read. The book is written with humor and vivid imagery.","Beyond Words Publishing","1998",,,"Manjusha Pawagi","Leanne  Franson","K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","Literacy/Motivation",,
"37682","Girls Together","Five African American girls wanting to have a little fun on a summer day engage in a variety of activities. The high-gloss paper sets off bright acrylic paintings that resemble cut outs. California author.","Harcourt Brace","1999",,,"Sherley Ann Williams","Synthia Saint  James","K thru 2","English","Fiction","Picture Book","Black/African American","English-Language Arts/General","Visual and Performing Arts",,
