"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"40466","Dinotrux","In this far-fetched story, giant construction vehicles from present times—such as trucks, cement mixers, and cranes—take on the roles of destructive and ferocious prehistoric reptilians: dinotrux (the ruler), garbageadon, cementosaurus, cranosaurus, and firesaurus. Millions of years later, they “shed their teeth, their toenails, and their misbehaving ways” and evolve into modern construction vehicles. Cave people appear throughout the book, and endpapers show the transformation from old to new.","Little, Brown and Company","2009",,,"Chris Gall","Chris Gall","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,
"40566","Dog and Bear: Three to Get Ready","In simple sentences and with colorful illustration, this book depicts two friends, Bear and Dog, who get involved in all sorts of tricky situations. Each of the three comic-like vignettes starts with a curious picture, enticing the reader to turn the page and get to the next scene. Use as a read-aloud or for independent beginning readers.","Roaring Brook Press","2009",,,"Laura Vaccaro Seeger","Laura Vaccaro Seeger","Preschool/Pre thru K, K thru 2","English","Fiction, Humor","Easy Reader, Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,
"41370","Don't Throw It to Mo!","Mo is the youngest kid on the Robins, his football team. His classmates don't mind, but the kids on their rival team tease him for being a ""butterfingers"" who's too tiny to catch the ball. But Mo's coach has a plan to turn Mo's little size into a big win for the Robins!","Penguin Group","2015",,,"David A. Adler","Sam Ricks","Preschool/Pre thru K, K thru 2","English","Fiction","Easy Reader",,"English-Language Arts/General, Motor Skills/Movement Patterns","Physical Education, English-Language Arts/General ",,"Theodor Seuss Geisel Award"
"2588","Dooby Dooby Moo","While Farmer Brown sleeps, his animals prepare for a talent show at the county fair, where they hope to win a trampoline. To keep the animals out of trouble, Farmer Brown loads them into his pickup truck, but they sneak away and enter the talent show. The results are mixed. Illustrated with energetic watercolor artwork. Children will want to sing along with the animals as they rehearse.","Atheneum Books for Young Readers","2006",,,"Doreen Cronin","Betsy Lewin","Preschool/Pre thru K, K thru 2","English","Fiction, Humor","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.2, VAPA M PreK-12.3",
"39666","Dot","Bright dots, big dots, small dots, black dots—dots of all kinds are the main characters in this rhyming story that illustrates antonyms and synonyms. A big yellow dot on a blue background represents the sun, a green dot means go, and a red dot means stop. Simplicity at its best, this story ends with a white dot on a black background representing the moon, with small dots sparkling in the sky.","Farrar, Straus and Giroux","2011",,,"Patricia Intriago","Patricia Intriago","Preschool/Pre thru K, K thru 2","English","Fiction, Fiction in Verse","Concept Book, Picture Book",,"English-Language Arts/General","English-Language Arts/General , English-Language Arts/Vocabulary",,
"2603","Down by the Station","In this spirited version of a familiar song, baby animals ride to the children’s zoo on the zoo train. As each animal gets on board, appropriate animal sounds are introduced. Visual clues hint at which animal will be picked up next. Illustrated with bright, motion-filled artwork.","Gulliver Books/Harcourt Brace","1999",,,"Will Hillenbrand","Will Hillenbrand","Preschool/Pre thru K, K thru 2","English","Fiction in Verse","Picture Book, Read Aloud","Multicultural","Music","Visual and Performing Arts","VAPA M PreK-12.2, VAPA M PreK-12.3",
"2678","Dragon Dancing","After learning about dragons at school and making their own from paper and feathers, classmates are whisked away to a magical world where they collectively become a dragon. This book has few words on each page and lively illustrations.","Viking","2007",,,"Carole Lexa Schaefer","Pierr Morgan","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Dance, Visual Arts","History/Social Science, Visual and Performing Arts","VAPA D PreK-12.2, HSS 1.5, VAPA V PreK-12.2",
"41340","Drum Dream Girl","Girls cannot be drummers. Long ago on an island filled with music, no one questioned that rule until the drum dream girl came along. In her city of drumbeats, she dreamed of pounding tall congas and tapping small bongos. She had to keep quiet. She had to practice in secret. But when at last her dream-bright music was heard, everyone sang and danced and decided that both girls and boys should be free to drum and dream.

This story is inspired by the childhood of Millo Castro Zaldarriaga, a Chinese-African-Cuban girl who broke Cuba's traditional against female drummers.","Houghton Mifflin Harcourt","2015",,,"Margarita Engle","Raul Lopez","Preschool/Pre thru K, K thru 2","English","Biography/Autobiography, Fiction","Picture Book","Latino/Latino American","English-Language Arts/General","English-Language Arts/General ",,"Pura Belpre Illustration Winner"
"437","Duck for President","Duck gets tired of working for Farmer Brown on the farm and decides to campaign for control of the farm. His political ambition leads to his being elected president, but he quickly learns that running the government is not much fun. He retires to write his memoirs, graduating from a typewriter to a computer. This is a deliciously funny read-aloud that helps to present the concepts of elections, voting, campaigns, citizen responsibility, and why candidates run for office.","Simon & Schuster Books for Young Readers","2004",,,"Doreen Cronin","Betsy Lewin","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Government and Politics","History/Social Science","HSS K.1, HSS 1.1, HSS 2.3",
"40467","Duck! Rabbit!","Is the character that appears in this book a duck or a rabbit? There is a difference of opinion, as stated in the dialogue. Despite the visual clues on each page, the character’s “identity” is open to interpretation. This book’s simple design, humorous text, and elements of curiosity provide opportunities for interaction.","Chronicle Books","2009",,,"Amy Krouse Rosenthal","Tom Lichtenheld","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,
"41221","Eggs 1, 2, 3: Who Will the Babies Be?","This unique book offers a potpourri of learning opportunities—counting eggs of 10 animal classes, guessing from clues in short verses what might hatch, learning about birthing environments, associating names with newborns, and discovering facts about animals and nature. Textured paper and fabric constitute the background for the cut-paper collages on two-page spreads, with one being a foldout or flip-up revealing the hatchling. The final page displays all the eggs and compares their sizes.","Blue Apple Books","2012",,,"Janet Halfmann","Betsy Thompson","Preschool/Pre thru K, K thru 2","English","Narrative Nonfiction, Nonfiction","Picture Book",,"English-Language Arts/General, Life Science (Biology), Number Sense","English-Language Arts/Vocabulary, Mathematics, Science","LS K.2, Math K.CC.1-7",
"40503","Farm","The activities on a busy family farm are described through the seasons of the year, from the spring when preparations for planting begin, to the autumn when the cats grow winter coats and the cold rains begin to fall. Many details of farm life are provided, including the buildings, plantings, animals, chores, and the changing weather. Lyrical text and large, watercolor-and-pencil illustrations create a realistic story that works well as a read-aloud.","Orchard Books","2010",,,"Elisha Cooper","Elisha Cooper","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"English-Language Arts/General, Lifestyles Around the World","English-Language Arts/General ",,
"41369","Farmer and the Clown","A baby clown is separated from his family when he accidentally bounces off their circus train and lands in a lonely farmer's vast, empty field. The farmer reluctantly rescues the little clown, and over the course of one day together, the two of them make some surprising discoveries about themselves—and about life!
","Beach Lane Books","2014",,,"Marla Frazee","Marla Froze","Preschool/Pre thru K, K thru 2","English","Fiction","Wordless Book",,"English-Language Arts/General","English-Language Arts/General ",,"Golden Kite Illustration Honor"
"40588","First the Egg","Brief text, with vibrant artwork incorporating well-placed die cuts, clearly describes familiar transformations in nature. The text extends to concepts such as “First the word, then the story” and “First the paint, then the picture” and concludes with an illustration that brings together all of the presented transformations.","Roaring Brook Press","2007",,,"Laura Vaccaro Seeger","Laura Vaccaro Seeger","Preschool/Pre thru K, K thru 2","English","Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science",,
"41088","Friends: True Sories of Extraordinary Animal Friendships","Unlikely animal friendships abound throughout the world and are portrayed in warm, full-color photographs. Simple rhyming text accompanies the photos, and further information is provided in paragraphs that are appropriate for older readers. The book may serve as a platform for talking about diversity and compatibility—not only among animals, but also among humans.","Houghton Mifflin","2011",,,"Catherine Thimmesh",,"Preschool/Pre thru K, K thru 2","English","Nonfiction","Photo Essay, Picture Book",,"Life Science (Biology)","Science","LS 5.2","Eureka! Nonfiction Children’s Book Award Honor"
"2643","Frog Went A-Courtin’","Illustrates the well-known American folk song about the courtship and marriage of a brave frog and a coy little mouse. The fanciful and muted watercolor illustrations made this book the winner of a Caldecott award in 1956.","Harcourt Brace","1983","1955",,"John Langstaff","Feodor Rojankovsky","Preschool/Pre thru K, K thru 2","English","Fiction in Verse","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.3","Caldecott Winner"
"854","Giant Hug, The","Owen wants to send his granny a hug for her birthday. He and his mother go to the post office, where he gives a giant hug and granny’s address to the person behind the counter. The hug travels across the country by truck, plane, and mail, demonstrating how the mail travels across the country and the individuals involved in getting it from sender to receiver. Humorous animal characters make this an appropriate story for young listeners.","Alfred A. Knopf","2005",,,"Sandra Horning","Valeri Gorbachev","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Geography","History/Social Science","HSS K.3, HSS 1.6",
"2580","Going to the Zoo","Enthusiastic siblings describe the animals at the “zoo, zoo, zoo” in Tom Paxton’s well-known children’s song. Lyrics and bright watercolor illustrations make this a good read-aloud or sing-aloud choice. Includes the music and lyrics on endpapers.","Morrow Junior Books","1996",,,"Tom Paxton","Karen Schmidt","Preschool/Pre thru K, K thru 2","English","Nonfiction","Picture Book",,"Music","Visual and Performing Arts","VAPA M PreK-12.2",
"39673","Goodnight, Goodnight, Construction Site","This goodnight poem presents five big construction vehicles—Crane Truck, Cement Mixer, Dump Truck, Bulldozer, and Excavator—as they finish their work at the end of the day and settle down for the night. Comical oil-and-pastel illustrations depict close-ups of trucks, scenes of the construction site, and the city skyline at dusk. A repeated refrain will encourage participation. A good read-aloud choice.","Chronicle Books","2011",,,"Sherry Duskey Rinker","Tom Lichtenheld","Preschool/Pre thru K, K thru 2","English","Fiction in Verse, Poetry","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General , Literacy/Motivation",,
"1011","Gossie","Gossie is a gosling who likes to wear bright red boots every day, no matter what she is doing. When Gossie’s boots go missing, she is heartbroken, as she can’t find them anywhere. Eventually, however, the boots turn up. The book’s spare but charming illustrations are full of personality.","Houghton Mifflin","2002",,,"Olivier Dunrea","Olivier Dunrea","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Mental, Emotional, and Social Health, Psychology/Sociology","History/Social Science","HSS K.1, HSS 1.1",
"1010","Gossie and Gertie","Gossie and Gertie are best friends. Everywhere Gossie goes, Gertie goes, too—except when she doesn’t, and sometimes that’s even better. Illustrated with charming portraits of the geese, and filled with personality and humor, this is an appealing story of young friendship.","Houghton Mifflin","2002",,,"Olivier Dunrea","Olivier Dunrea","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Mental, Emotional, and Social Health, Psychology/Sociology","History/Social Science","HSS K.1, HSS 1.1",
"39713","Gracias (Thanks)","A young biracial boy expresses gratitude in two languages for the many people and things that enrich his life. He takes nothing for granted. The text is highlighted with bright, cheerful acrylic artwork that resembles folk art. At the end, the author challenges children to think about the things for which they are thankful.","Lee & Low","2009",,,"Pat Mora","John Parra","Preschool/Pre thru K, K thru 2","Spanish/English","Fiction","Concept Book, Picture Book, Read Aloud","Latino/Latino American, Multicultural","Diversity, English-Language Arts/General, Lifestyles Around the World","Literacy/Motivation",,
"40191","Grandpa Gazillion’s Number Yard","Numbers are not just for counting. Focusing largely on the look and shape of numerals, Grandpa Gazillion shows different uses for the numbers 1 to 20 at his number yard. Humorous rhymed couplets and colorful acrylic illustrations help to reinforce number recognition and counting and provide a playful experience with mathematics.","Henry Holt and Company","2005",,,"Laurie Keller","Laurie Keller","Preschool/Pre thru K, K thru 2","English","Fiction, Fiction in Verse","Picture Book, Read Aloud",,"Mathematics, Number Sense","Mathematics","Math K.CC.1-7, Math 1.NBT.1-6",
"40512","Green","This rich encounter features all the flavors of green and uses only 17 adjectives—two of which are hidden—in the rhyming text. As the reader browses forward and then back to the front of the book through the vibrant oil canvases, the meaning and interconnectedness of the clever die cuts come together. Many concepts can be gleaned from this book, including a pro-environmental theme for older readers.","Roaring Brook Press","2012",,,"Laura Vaccaro Seeger","Laura Vaccaro Seeger","Preschool/Pre thru K, K thru 2","English","Fiction, Poetry","Concept Book, Picture Book",,"English-Language Arts/General, Visual Arts","Visual and Performing Arts, English-Language Arts/General ","VAPA V PreK-12.1",
"1384","Harold and the Purple Crayon","One evening, Harold decides to go on a moonlit walk. Fortunately, he has brought his purple crayon. Because there is no moon, Harold uses the crayon to draw one. He needs something to walk on, so he draws a path. After an evening of adventure he is tired and goes home. The simplicity of this story is a perfect choice for young children.","HarperCollins","1983","1955",,"Crockett Johnson","Crockett Johnson","Preschool/Pre thru K","English","Fiction","Picture Book, Read Aloud",,"Visual Arts","Visual and Performing Arts","VAPA V PreK-12.2",
"2336","Harriet Dancing","On her way to her friend Igor’s house, Harriet the hedgehog stops to watch the butterflies dance and then joins in. She is told that the butterfly dance is only for butterflies. Crestfallen, she continues on to Igor’s house and, on the way, falls and rolls down a hillside covered with flowers that stick to her. Igor offers to dance with her and begins by covering himself with flowers. They dance away—and soon the butterflies join them. Illustrated with bold and bright collage artwork.","Chicken House/Scholastic","2008",,,"Ruth Symes","Caroline Church","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Dance","Visual and Performing Arts","VAPA D PreK-12.1, VAPA D PreK-12.4, VAPA D PreK-12.5",
"39689","Harry and Hopper","When his playful dog Hopper is killed in an accident, Harry must learn to say good-bye. At first, Harry is overcome with sadness, but when a ghostly Hopper returns to play each night, Harry slowly learns to cope with his pet’s death. A poignant ending brings comfort. Includes gentle illustrations and soft colors to help young readers deal with loss.","Feiwel and Friends","2011",,,"Margaret Wild","Freya Blackwood","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book",,"Mental, Emotional, and Social Health, Psychology/Sociology","English-Language Arts/General ",,
"2141","He’s Got the Whole World in His Hands","The lyrics of this familiar spiritual are illustrated with lively images and inspiring scenes of families, communities, and forces of nature. As each page is turned, a line of verse is presented with a fresh, thought-provoking interpretation of the song that will stir the imagination and spark discussion. The book’s striking artwork was done with pencils, oils, and watercolors. Includes the music and four verses of the song.","Dial","2005",,,"Kadir Nelson","Kadir Nelson","Preschool/Pre thru K, K thru 2","English","Nonfiction, Poetry","Picture Book, Read Aloud","Black/African American","Music","Visual and Performing Arts","VAPA M PreK-12.1, VAPA M PreK-12.2, VAPA M PreK-12.3, VAPA M PreK-12.4, VAPA M PreK-12.5",
"41116","Help Me Learn Addition","Simple counting and beginning addition are featured in this colorful title. The short, rhyming text provides direction, while the photos of small objects offer opportunities for children to count or to add. Includes suggestions for adults about how they can help preschoolers grasp the concept of addition as the children count objects.","Holiday House","2012",,,"Jean Marzollo","Chad Phillips","Preschool/Pre thru K, K thru 2","English","Nonfiction","Concept Book, Picture Book",,"Number Sense","Mathematics",,
"39851","Hooray for Amanda & Her Alligator!","Alligator is an impatient, fun-loving stuffed animal and the star of this book. The six and a half short stories capture the ups and downs of Alligator’s friendship with his best friend, Amanda. Everyday emotions touch on boredom, surprise, disappointment, and jealousy. The spare artwork is drawn in grainy black crayon with watercolor wash. A good read-aloud choice.","HarperCollins","2011",,,"Mo Willems","Mo Willems","Preschool/Pre thru K, K thru 2","English","Humor, Short Story","Easy Reader, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"1911","Hop Jump","Bored with hopping and jumping, a frog discovers dancing and teaches her friends to dance as well. These “frog hopsters” are joyous to behold. This appealing book is also available in a Spanish edition: SALTA Y BRINCA.","Harcourt Brace","1996","1993",,"Ellen Stoll Walsh","Ellen Stoll Walsh","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud","Western European","Dance","Visual and Performing Arts","VAPA D PreK-12.1, VAPA D PreK-12.2",
"40292","House in the Night, The","This spare, cumulative story welcomes readers inside the house, where they find a light, a bed within the light, a book on that bed, and a bird inside that book. Black-and-white scratchboard illustrations with accents of glowing yellow enhance this soothing, rhythmic nighttime tale.","Houghton Mifflin","2008",,,"Susan Marie Swanson","Beth Krommes","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,"Caldecott Winner"
"40841","House in the Woods, A","Moose and Bear move into and accidentally destroy a pair of houses already occupied by two pigs. For the price of peanut-butter sandwiches, the four new friends hire beavers to build a house for all of them. Large, expressive pencil, pastel, and wash illustrations depict these animals and the picturesque woodland setting in a tale of friendship and cooperation.","Candlewick Press","2011",,,"Inga Moore","Inga Moore","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General","English-Language Arts/General , Literacy/Motivation",,
"40257","How Do You Count a Dozen Ducklings?","A mother duck must keep track of 12 ducklings. She finds different ways to group them for easier counting: by twos, by fours, and by threes. Cartoon-style art in soft pastel tones accompanies the text. The book explores different ways of counting, as well as bridges to beginning conceptions of multiplication—such as skip counting and equal groupings.","Albert Whitman and Company","2006","1999",,"In-son Chae","Seung Ha Rew","Preschool/Pre thru K, K thru 2","English","Fiction in Verse","Counting Book, Picture Book, Read Aloud",,"Mathematics, Number Sense","Mathematics","Math K.CC.1-7, Math 1.NBT.1-6, Math 2.OA.1-6, Math 2.NBT.1-9, Math 3.OA.1-9",
"40746","How Many Baby Pandas?","Each two-page spread features full-color photographs of baby panda bears to be counted. Information about the panda’s first year of life is highlighted; the book discusses what cubs eat, how they play, and why they nap, among other topics. Helpful as a counting book and for information about pandas. The baby pandas were photographed at the Giant Panda Breeding Reserve in Wolong, China. Information about its breeding program is included.","Walker and Company","2009",,,"Sandra Markle",,"Preschool/Pre thru K, K thru 2, 3 thru 5","English","Nonfiction","Counting Book, Photo Essay","Chinese/Chinese American","Life Science (Biology), Number Sense","Mathematics, Science","LS 2.2, LS 3.3","Orbis Pictus Award"
"40531","How to Heal a Broken Wing","In a bustling urban setting, no one notices the wounded pigeon on the sidewalk except for young Will. He insists on taking the bird home, where he and his parents carefully tend to the bird’s needs. Sparse wording and detailed pen-and-ink and watercolor drawings tell a sensitive and affirming story.","Candlewick Press","2008",,,"Bob Graham","Bob Graham","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"English-Language Arts/General, Life Science (Biology)","English-Language Arts/General ",,
"1036","Human Alphabet, The","The internationally renowned Pilobolus dance company brings to life the twenty-six letters of the alphabet. Ingenious grips, bends, and twists of the human form portray each letter in photographs. In a spirit of pure fun and experimentation, the agile dancers celebrate creativity, the body, and the human alphabet.","Roaring Book Press","2005",,," Pilobolus","John Kane","Preschool/Pre thru K, K thru 2, 3 thru 5","English","Humor, Nonfiction","Alphabet Book, Photo Essay","Multicultural","Dance","Visual and Performing Arts","VAPA D PreK-12.1, VAPA D PreK-12.2",
"1013","I Ain’t Gonna Paint No More","In the spirit of the folk song “It Ain’t Gonna Rain No More,” a child who loves to paint walls—and everything else he sees—cannot resist adding one more dab of paint in some surprising places. Illustrated with artwork that will keep children giggling. Sing it as you read aloud, and the children will beg for more.","Harcourt, Inc.","2005",,,"Karen Beaumont","David Catrow","Preschool/Pre thru K, K thru 2","English","Fiction in Verse","Picture Book, Read Aloud",,"Music, Visual Arts","Visual and Performing Arts","VAPA M PreK-12.2, VAPA V PreK-12.2",
"41506","I Broke My Trunk","Gerald tells Piggie the long, crazy story about breaking his trunk. Will Piggie end up with a long, crazy story of her own?","Hyperion","2011",,,"Mo Willems","Mo Willems","Preschool/Pre thru K, K thru 2","English","Humor","Easy Reader, Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,"Theodor Seuss Geisel Award"
"39701","I Broke My Trunk!","Elephant tells his best friend Piggie the long, complicated story about how he broke his trunk. Their humorous and engaging back-and-forth dialogue is accompanied by Willems’s signature minimalist artwork using pastel colors on an uncluttered background. This hilarious read-aloud is an excellent text for emerging readers.","Hyperion Books for Children","2011",,,"Mo Willems","Mo Willems","Preschool/Pre thru K, K thru 2","English","Fiction, Humor","Easy Reader, Read Aloud",,"English-Language Arts/General","English-Language Arts/General , Literacy/Motivation",,"Theodor Seuss Geisel Award"
"39668","I Call My Grandma Nana","In this rhyming picture book, Wolff features a group of students in a multicultural class. Each student shares stories about his or her grandmother. The reader learns different cultural names for grandmothers: Nai-Nai, Naani, Bubbe, Abuelita, and so on. Grandmothers are displayed in a positive light and are described as leading active, vibrant lives.","Tricycle Press","2009",,,"Ashley Wolff","Ashley Wolff","Preschool/Pre thru K, K thru 2, 3 thru 5","English","Realistic Fiction","Picture Book","Multicultural","Diversity","English-Language Arts/General ",,
"870","I Like Your Buttons!","When a little girl compliments her teacher about the buttons on her outfit, it starts a chain reaction of goodwill, good deeds, and thoughtfulness throughout the day.","Albert Whitman and Company","1999",,,"Sarah Marwil Lamstein","Nancy Cote","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book","Multicultural","Mental, Emotional, and Social Health","History/Social Science","HSS K.1, HSS 1.2",
"41123","I Love the Alphabet","This book uses colorful backgrounds and collage artwork to pull the reader directly into learning the alphabet. Uppercase and lowercase letters partner with rhyming couplets that are alliterative and refer to the animals featured on each page. A good choice for emerging readers.","Brown Dog Books","2004",,,"Dar Hosta","Dar Hosta","Preschool/Pre thru K, K thru 2","English","Fiction in Verse","Alphabet Book, Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General , English-Language Arts/Vocabulary",,
"40968","I Spy with My Little Eye","This die-cut picture book features the children’s guessing game, “I spy with my little eye.” Using key colors and descriptions of characteristics, children guess the identity of a variety of familiar animals. The author presents an open-ended opportunity for children to extend the game to their own descriptions of animals or other objects. The repeated pattern can be used to practice both oral and written language.","Templar Books","2011",,,"Edward Gibbs","Edward Gibbs","Preschool/Pre thru K, K thru 2","English","Nonfiction","Picture Book",,"Life Science (Biology)","English-Language Arts/Literary Elements, English-Language Arts/Vocabulary, English-Language Arts/Writing, Literacy/Motivation, Science",,
"39716","I Want My Hat Back","When a bear loses his hat, he asks many animals if they have seen it, but no one has. Just as the bear is about to give up, he remembers where he has seen his hat, and the unlucky animal wearing it is in for an unpleasant surprise. The text has subtle comedy and moves at a perfect pace. Children who infer the ending are sure to chuckle. A good read-aloud choice.","Candlewick Press","2011",,,"Jon Klassen","Jon Klassen","Preschool/Pre thru K, K thru 2","English","Fiction, Humor","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"2673","It's Not Fair","A variety of children, animals, creatures, and objects all wonder why life is not always fair. Using humor and rhyming text, this book presents a host of complaints—for example, “Why did I get the smaller half?”—that acknowledges the universal sense that sometimes things just don’t seem fair.","HarperCollins","2008",,,"Amy Krouse Rosenthal","Tom Lichtenheld","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"American History","History/Social Science","HSS K.1, HSS 1.1",
"2492","Jake the Philharmonic Dog","Tells the story of Jake the dog, who accompanies a New York Philharmonic stagehand to work and becomes a hit with the musicians and the audience. He learns all about the orchestra and the instruments. The story is illustrated in crayon-bright colors.","Walker & Co.","2006",,,"Karen LeFrak","Marcin Baranski","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.1, VAPA M PreK-12.3",
"2681","Jazz Baby","When Daddy plays a record called “Jazz Baby,” the whole family gets into the music, including baby. Full of rhythm and bounce, the text rejoices in the sound of jazz. The retro illustrations add to this celebration of music and family.","Harcourt","2007",,,"Lisa Wheeler","R. Gregory Christie","Preschool/Pre thru K, K thru 2","English","Fiction in Verse","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.2, VAPA M PreK-12.4",
"41511","Journey","A young girl, having escaped from her loneliness through a door she drew on her bedroom wall, is captured by an evil emperor and must find a way to escape.","Candlewick","2013",,,"Aaron Becker","Aaron Becker","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Wordless Book",,"English-Language Arts/General","English-Language Arts/General ",,"Caldecott Honor"
"40740","Just a Little Bit","An elephant and a mouse try to play on a seesaw in the park, but the seesaw does not budge. One by one, different animals come along and join mouse on his side of the seesaw, which still does not budge. Finally a tiny beetle lands on the mouse’s nose, and the seesaw moves, allowing the animals to have fun. This cumulative story is enhanced with humorous watercolor artwork. Highlights the value of friendship and of working together.","Houghton Mifflin","1996","1993",,"Ann Tompert","Lynn Munzinger","Preschool/Pre thru K, K thru 2","English","Fiction, Humor","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"39699","Just One Bite: 11 Animals and Their Bites at Life Size! ","From a tiny worm to a gigantic sperm whale, the sizes of the bites of 11 animals are illustrated and described. Presents a diversity of animals in a variety of ecosystems around the world, all caught in the act of eating a meal. A dot represents how much a worm can eat in one bite, and three drops show how much nectar a butterfly can sip. The grand finale is an all-consuming microorganism that can “eat” even the largest of animals. A good choice for read-aloud.","Chronicle Books","2010","2010",,"Lola Schaefer","Geoff Waring","Preschool/Pre thru K, K thru 2","English","Narrative Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS 1.2, LS 3.3",
"39722","King Jack and the Dragon","Jack, Zack, and Caspar build a castle fort and then spend a day fighting dragons and beasts. At day’s end, giants first carry away Sir Zack and then Caspar, leaving King Jack to face night creatures alone. An irresistible knights-and-dragons fantasy for the very young, in the tradition of Oxenbury’s enduring classic WE’RE GOING ON A BEAR HUNT.","Dial Books for Young Readers","2011",,,"Peter Bentley","Helen Oxenbury","Preschool/Pre thru K","English","Fantasy, Fiction, Fiction in Verse","Picture Book",,"English-Language Arts/General","English-Language Arts/General , Literacy/Motivation",,
"40437","King’s Taster, The","Meet Max, a beagle wearing glasses, whose role is to taste the royal food to be sure it hasn’t been poisoned and is fit for the king.The cook and his dog have to travel around the world to find recipes to satisfy the new king’s tastes until they discover he’s pigging out on sweets. Pages trimmed in rustic medieval velvets, textile and recipe clip collages, and bright watercolors make this a humorous culinary delight.","HarperCollins","2009",,,"Kenneth Oppel","Lou Fancher, Steve Johnson","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"English-Language Arts/General, Nutrition and Physical Activity","Health, English-Language Arts/General ","H K-12.1, H K-12.2",
"40290","Kite Day: A Bear and Mole Story","A giant bear dressed in red overalls determines that today is the perfect spring day to make a kite and fly it with his tiny mole friend. Together the pair shares the responsibilities, and soon they have the yellow kite soaring in the sky. A good read-aloud choice, this book offers large double-page layouts and colorful mixed-media illustrations.","Holiday House","2012",,,"Will Hillenbrand","Will Hillenbrand","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"41515","Knock Knock","A boy wakes up one morning to find his father gone. At first, he feels lost. But his father has left him a letter filled with advice to guide him through the times he cannot be there","Little and Brown","2013",,,"Daniel Beaty","Bryan Collier","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book","Black/African American","English-Language Arts/General","English-Language Arts/General ",,"Coretta Scott King Author Winner"
"40433","Laundry Day","On an early twentieth-century day, a little shoeshine boy looks up to the sky to see clothes dancing on the lines amidst the city tenements. A red scarf floats down, and the boy and his yellow-striped feline companion maneuver to the top of the building to find the owner. They encounter a multitude of culturally diverse residents along the way and celebrate their unique personalities. Readers will be charmed by each character’s features and the detailed movement from panel to panel in the graphic-novel format.","Clarion Books","2012",,,"Maurie J. Manning","Maurie J. Manning","Preschool/Pre thru K, K thru 2","English","Fiction","Graphic Novel","Multicultural","English-Language Arts/General","English-Language Arts/General ",,
"41396","Leaf Can Be, A","A leaf can be a...shade spiller, mouth filler, tree topper, rain stopper. Find out about the many roles leaves play in this poetic exploration of leaves throughout the year. 

","Millbrook Press","2012",,,"Laura Purdie Salas","Violeta Dabija","Preschool/Pre thru K, K thru 2","English","Fiction","Picture Book",,"English-Language Arts/General, Life Science (Biology)","English-Language Arts/General , Science",,"Golden Kite Author Winner"
